Player,Team,Pos,Age,Club,Club_country,date,hour,category,opponent,Match_played,Starts,Minutes_played,Gls,Ast,Shots,shots_on_target,CrdY,CrdR,tackles_made,successful_tackles,interceptions,Blocks,fouls_commited,own_goal,pass_comp,pass_attempt,successful_dribbles,offside
Nayef Aguerd,MOROCCO,DF,26,West Ham,eng,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,4,4,353,0,0,1,0,0,0,4.0,2,4,3.0,2,1,137.0,158.0,0.0,1
Jawad El Yamiq,MOROCCO,DF,30,Valladolid,es,23 NOV 2022,11 : 00,Group F,CROATIA,6,3,309,0,0,2,1,0,0,4.0,2,5,6.0,1,0,146.0,164.0,0.0,0
Jawad El Yamiq,MOROCCO,DF,30,Valladolid,es,06 DEC 2022,16 : 00,Round of 16,SPAIN,6,3,309,0,0,2,1,0,0,4.0,2,5,6.0,1,0,146.0,164.0,0.0,0
Jawad El Yamiq,MOROCCO,DF,30,Valladolid,es,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,6,3,309,0,0,2,1,0,0,4.0,2,5,6.0,1,0,146.0,164.0,0.0,0
Jawad El Yamiq,MOROCCO,DF,30,Valladolid,es,27 NOV 2022,14 : 00,Group F,BELGIUM,6,3,309,0,0,2,1,0,0,4.0,2,5,6.0,1,0,146.0,164.0,0.0,0
Jawad El Yamiq,MOROCCO,DF,30,Valladolid,es,01 DEC 2022,16 : 00,Group F,CANADA,6,3,309,0,0,2,1,0,0,4.0,2,5,6.0,1,0,146.0,164.0,0.0,0
Jawad El Yamiq,MOROCCO,DF,30,Valladolid,es,14 DEC 2022,20 : 00,Semi-final,FRANCE,6,3,309,0,0,2,1,0,0,4.0,2,5,6.0,1,0,146.0,164.0,0.0,0
Jawad El Yamiq,MOROCCO,DF,30,Valladolid,es,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,6,3,309,0,0,2,1,0,0,4.0,2,5,6.0,1,0,146.0,164.0,0.0,0
Yahya Attiat Allah,MOROCCO,DF,27,Wydad Casablanca,ma,23 NOV 2022,11 : 00,Group F,CROATIA,6,2,318,0,1,2,0,0,0,4.0,2,0,4.0,8,0,98.0,137.0,0.0,0
Yahya Attiat Allah,MOROCCO,DF,27,Wydad Casablanca,ma,06 DEC 2022,16 : 00,Round of 16,SPAIN,6,2,318,0,1,2,0,0,0,4.0,2,0,4.0,8,0,98.0,137.0,0.0,0
Yahya Attiat Allah,MOROCCO,DF,27,Wydad Casablanca,ma,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,6,2,318,0,1,2,0,0,0,4.0,2,0,4.0,8,0,98.0,137.0,0.0,0
Yahya Attiat Allah,MOROCCO,DF,27,Wydad Casablanca,ma,27 NOV 2022,14 : 00,Group F,BELGIUM,6,2,318,0,1,2,0,0,0,4.0,2,0,4.0,8,0,98.0,137.0,0.0,0
Yahya Attiat Allah,MOROCCO,DF,27,Wydad Casablanca,ma,01 DEC 2022,16 : 00,Group F,CANADA,6,2,318,0,1,2,0,0,0,4.0,2,0,4.0,8,0,98.0,137.0,0.0,0
Yahya Attiat Allah,MOROCCO,DF,27,Wydad Casablanca,ma,14 DEC 2022,20 : 00,Semi-final,FRANCE,6,2,318,0,1,2,0,0,0,4.0,2,0,4.0,8,0,98.0,137.0,0.0,0
Yahya Attiat Allah,MOROCCO,DF,27,Wydad Casablanca,ma,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,6,2,318,0,1,2,0,0,0,4.0,2,0,4.0,8,0,98.0,137.0,0.0,0
Achraf Dari,MOROCCO,DF,23,Brest,fr,23 NOV 2022,11 : 00,Group F,CROATIA,3,2,187,1,0,1,1,1,0,1.0,0,5,7.0,2,0,99.0,111.0,0.0,0
Achraf Dari,MOROCCO,DF,23,Brest,fr,06 DEC 2022,16 : 00,Round of 16,SPAIN,3,2,187,1,0,1,1,1,0,1.0,0,5,7.0,2,0,99.0,111.0,0.0,0
Achraf Dari,MOROCCO,DF,23,Brest,fr,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,3,2,187,1,0,1,1,1,0,1.0,0,5,7.0,2,0,99.0,111.0,0.0,0
Achraf Dari,MOROCCO,DF,23,Brest,fr,27 NOV 2022,14 : 00,Group F,BELGIUM,3,2,187,1,0,1,1,1,0,1.0,0,5,7.0,2,0,99.0,111.0,0.0,0
Achraf Dari,MOROCCO,DF,23,Brest,fr,01 DEC 2022,16 : 00,Group F,CANADA,3,2,187,1,0,1,1,1,0,1.0,0,5,7.0,2,0,99.0,111.0,0.0,0
Achraf Dari,MOROCCO,DF,23,Brest,fr,14 DEC 2022,20 : 00,Semi-final,FRANCE,3,2,187,1,0,1,1,1,0,1.0,0,5,7.0,2,0,99.0,111.0,0.0,0
Achraf Dari,MOROCCO,DF,23,Brest,fr,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,3,2,187,1,0,1,1,1,0,1.0,0,5,7.0,2,0,99.0,111.0,0.0,0
Abdelhamid Sabiri,MOROCCO,MF,25,Sampdoria,it,23 NOV 2022,11 : 00,Group F,CROATIA,5,2,181,0,1,3,0,1,0,3.0,1,5,3.0,2,0,45.0,58.0,0.0,0
Abdelhamid Sabiri,MOROCCO,MF,25,Sampdoria,it,06 DEC 2022,16 : 00,Round of 16,SPAIN,5,2,181,0,1,3,0,1,0,3.0,1,5,3.0,2,0,45.0,58.0,0.0,0
Abdelhamid Sabiri,MOROCCO,MF,25,Sampdoria,it,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,5,2,181,0,1,3,0,1,0,3.0,1,5,3.0,2,0,45.0,58.0,0.0,0
Abdelhamid Sabiri,MOROCCO,MF,25,Sampdoria,it,27 NOV 2022,14 : 00,Group F,BELGIUM,5,2,181,0,1,3,0,1,0,3.0,1,5,3.0,2,0,45.0,58.0,0.0,0
Abdelhamid Sabiri,MOROCCO,MF,25,Sampdoria,it,01 DEC 2022,16 : 00,Group F,CANADA,5,2,181,0,1,3,0,1,0,3.0,1,5,3.0,2,0,45.0,58.0,0.0,0
Abdelhamid Sabiri,MOROCCO,MF,25,Sampdoria,it,14 DEC 2022,20 : 00,Semi-final,FRANCE,5,2,181,0,1,3,0,1,0,3.0,1,5,3.0,2,0,45.0,58.0,0.0,0
Abdelhamid Sabiri,MOROCCO,MF,25,Sampdoria,it,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,5,2,181,0,1,3,0,1,0,3.0,1,5,3.0,2,0,45.0,58.0,0.0,0
Munir,MOROCCO,GK,33,Al-Wehda,sa,23 NOV 2022,11 : 00,Group F,CROATIA,1,1,90,0,0,0,0,0,0,0.0,0,0,0.0,0,0,19.0,28.0,0.0,0
Munir,MOROCCO,GK,33,Al-Wehda,sa,06 DEC 2022,16 : 00,Round of 16,SPAIN,1,1,90,0,0,0,0,0,0,0.0,0,0,0.0,0,0,19.0,28.0,0.0,0
Munir,MOROCCO,GK,33,Al-Wehda,sa,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,1,1,90,0,0,0,0,0,0,0.0,0,0,0.0,0,0,19.0,28.0,0.0,0
Munir,MOROCCO,GK,33,Al-Wehda,sa,27 NOV 2022,14 : 00,Group F,BELGIUM,1,1,90,0,0,0,0,0,0,0.0,0,0,0.0,0,0,19.0,28.0,0.0,0
Munir,MOROCCO,GK,33,Al-Wehda,sa,01 DEC 2022,16 : 00,Group F,CANADA,1,1,90,0,0,0,0,0,0,0.0,0,0,0.0,0,0,19.0,28.0,0.0,0
Munir,MOROCCO,GK,33,Al-Wehda,sa,14 DEC 2022,20 : 00,Semi-final,FRANCE,1,1,90,0,0,0,0,0,0,0.0,0,0,0.0,0,0,19.0,28.0,0.0,0
Munir,MOROCCO,GK,33,Al-Wehda,sa,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,1,1,90,0,0,0,0,0,0,0.0,0,0,0.0,0,0,19.0,28.0,0.0,0
Bilal El Khannous,MOROCCO,MF,18,Genk,be,23 NOV 2022,11 : 00,Group F,CROATIA,1,1,55,0,0,0,0,0,0,0.0,0,0,1.0,0,0,20.0,24.0,0.0,0
Bilal El Khannous,MOROCCO,MF,18,Genk,be,06 DEC 2022,16 : 00,Round of 16,SPAIN,1,1,55,0,0,0,0,0,0,0.0,0,0,1.0,0,0,20.0,24.0,0.0,0
Bilal El Khannous,MOROCCO,MF,18,Genk,be,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,1,1,55,0,0,0,0,0,0,0.0,0,0,1.0,0,0,20.0,24.0,0.0,0
Bilal El Khannous,MOROCCO,MF,18,Genk,be,27 NOV 2022,14 : 00,Group F,BELGIUM,1,1,55,0,0,0,0,0,0,0.0,0,0,1.0,0,0,20.0,24.0,0.0,0
Bilal El Khannous,MOROCCO,MF,18,Genk,be,01 DEC 2022,16 : 00,Group F,CANADA,1,1,55,0,0,0,0,0,0,0.0,0,0,1.0,0,0,20.0,24.0,0.0,0
Bilal El Khannous,MOROCCO,MF,18,Genk,be,14 DEC 2022,20 : 00,Semi-final,FRANCE,1,1,55,0,0,0,0,0,0,0.0,0,0,1.0,0,0,20.0,24.0,0.0,0
Bilal El Khannous,MOROCCO,MF,18,Genk,be,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,1,1,55,0,0,0,0,0,0,0.0,0,0,1.0,0,0,20.0,24.0,0.0,0
Abdessamad Ezzalzouli,MOROCCO,"FW,MF",20,Osasuna,es,23 NOV 2022,11 : 00,Group F,CROATIA,3,0,93,0,0,1,0,0,0,3.0,2,0,4.0,4,0,10.0,13.0,1.0,0
Abdessamad Ezzalzouli,MOROCCO,"FW,MF",20,Osasuna,es,06 DEC 2022,16 : 00,Round of 16,SPAIN,3,0,93,0,0,1,0,0,0,3.0,2,0,4.0,4,0,10.0,13.0,1.0,0
Abdessamad Ezzalzouli,MOROCCO,"FW,MF",20,Osasuna,es,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,3,0,93,0,0,1,0,0,0,3.0,2,0,4.0,4,0,10.0,13.0,1.0,0
Abdessamad Ezzalzouli,MOROCCO,"FW,MF",20,Osasuna,es,27 NOV 2022,14 : 00,Group F,BELGIUM,3,0,93,0,0,1,0,0,0,3.0,2,0,4.0,4,0,10.0,13.0,1.0,0
Abdessamad Ezzalzouli,MOROCCO,"FW,MF",20,Osasuna,es,01 DEC 2022,16 : 00,Group F,CANADA,3,0,93,0,0,1,0,0,0,3.0,2,0,4.0,4,0,10.0,13.0,1.0,0
Abdessamad Ezzalzouli,MOROCCO,"FW,MF",20,Osasuna,es,14 DEC 2022,20 : 00,Semi-final,FRANCE,3,0,93,0,0,1,0,0,0,3.0,2,0,4.0,4,0,10.0,13.0,1.0,0
Abdessamad Ezzalzouli,MOROCCO,"FW,MF",20,Osasuna,es,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,3,0,93,0,0,1,0,0,0,3.0,2,0,4.0,4,0,10.0,13.0,1.0,0
Zakaria Aboukhlal,MOROCCO,"FW,MF",22,Toulouse,fr,23 NOV 2022,11 : 00,Group F,CROATIA,4,0,79,1,0,3,2,0,0,1.0,1,1,2.0,1,0,7.0,14.0,0.0,2
Zakaria Aboukhlal,MOROCCO,"FW,MF",22,Toulouse,fr,06 DEC 2022,16 : 00,Round of 16,SPAIN,4,0,79,1,0,3,2,0,0,1.0,1,1,2.0,1,0,7.0,14.0,0.0,2
Zakaria Aboukhlal,MOROCCO,"FW,MF",22,Toulouse,fr,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,4,0,79,1,0,3,2,0,0,1.0,1,1,2.0,1,0,7.0,14.0,0.0,2
Zakaria Aboukhlal,MOROCCO,"FW,MF",22,Toulouse,fr,27 NOV 2022,14 : 00,Group F,BELGIUM,4,0,79,1,0,3,2,0,0,1.0,1,1,2.0,1,0,7.0,14.0,0.0,2
Zakaria Aboukhlal,MOROCCO,"FW,MF",22,Toulouse,fr,01 DEC 2022,16 : 00,Group F,CANADA,4,0,79,1,0,3,2,0,0,1.0,1,1,2.0,1,0,7.0,14.0,0.0,2
Zakaria Aboukhlal,MOROCCO,"FW,MF",22,Toulouse,fr,14 DEC 2022,20 : 00,Semi-final,FRANCE,4,0,79,1,0,3,2,0,0,1.0,1,1,2.0,1,0,7.0,14.0,0.0,2
Zakaria Aboukhlal,MOROCCO,"FW,MF",22,Toulouse,fr,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,4,0,79,1,0,3,2,0,0,1.0,1,1,2.0,1,0,7.0,14.0,0.0,2
Abderrazak Hamdallah,MOROCCO,FW,31,Al-Ittihad,sa,23 NOV 2022,11 : 00,Group F,CROATIA,4,0,68,0,0,2,1,0,0,0.0,0,0,0.0,3,0,8.0,15.0,2.0,0
Abderrazak Hamdallah,MOROCCO,FW,31,Al-Ittihad,sa,06 DEC 2022,16 : 00,Round of 16,SPAIN,4,0,68,0,0,2,1,0,0,0.0,0,0,0.0,3,0,8.0,15.0,2.0,0
Abderrazak Hamdallah,MOROCCO,FW,31,Al-Ittihad,sa,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,4,0,68,0,0,2,1,0,0,0.0,0,0,0.0,3,0,8.0,15.0,2.0,0
Abderrazak Hamdallah,MOROCCO,FW,31,Al-Ittihad,sa,27 NOV 2022,14 : 00,Group F,BELGIUM,4,0,68,0,0,2,1,0,0,0.0,0,0,0.0,3,0,8.0,15.0,2.0,0
Abderrazak Hamdallah,MOROCCO,FW,31,Al-Ittihad,sa,01 DEC 2022,16 : 00,Group F,CANADA,4,0,68,0,0,2,1,0,0,0.0,0,0,0.0,3,0,8.0,15.0,2.0,0
Abderrazak Hamdallah,MOROCCO,FW,31,Al-Ittihad,sa,14 DEC 2022,20 : 00,Semi-final,FRANCE,4,0,68,0,0,2,1,0,0,0.0,0,0,0.0,3,0,8.0,15.0,2.0,0
Abderrazak Hamdallah,MOROCCO,FW,31,Al-Ittihad,sa,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,4,0,68,0,0,2,1,0,0,0.0,0,0,0.0,3,0,8.0,15.0,2.0,0
Walid Cheddira,MOROCCO,FW,24,Bari,it,23 NOV 2022,11 : 00,Group F,CROATIA,2,0,64,0,0,2,1,2,1,1.0,0,0,0.0,5,0,4.0,8.0,0.0,2
Walid Cheddira,MOROCCO,FW,24,Bari,it,06 DEC 2022,16 : 00,Round of 16,SPAIN,2,0,64,0,0,2,1,2,1,1.0,0,0,0.0,5,0,4.0,8.0,0.0,2
Walid Cheddira,MOROCCO,FW,24,Bari,it,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,2,0,64,0,0,2,1,2,1,1.0,0,0,0.0,5,0,4.0,8.0,0.0,2
Walid Cheddira,MOROCCO,FW,24,Bari,it,27 NOV 2022,14 : 00,Group F,BELGIUM,2,0,64,0,0,2,1,2,1,1.0,0,0,0.0,5,0,4.0,8.0,0.0,2
Walid Cheddira,MOROCCO,FW,24,Bari,it,01 DEC 2022,16 : 00,Group F,CANADA,2,0,64,0,0,2,1,2,1,1.0,0,0,0.0,5,0,4.0,8.0,0.0,2
Walid Cheddira,MOROCCO,FW,24,Bari,it,14 DEC 2022,20 : 00,Semi-final,FRANCE,2,0,64,0,0,2,1,2,1,1.0,0,0,0.0,5,0,4.0,8.0,0.0,2
Walid Cheddira,MOROCCO,FW,24,Bari,it,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,2,0,64,0,0,2,1,2,1,1.0,0,0,0.0,5,0,4.0,8.0,0.0,2
Badr Banoun,MOROCCO,DF,28,Qatar SC,qa,23 NOV 2022,11 : 00,Group F,CROATIA,3,0,54,0,0,0,0,0,0,0.0,0,1,1.0,2,0,21.0,22.0,0.0,0
Badr Banoun,MOROCCO,DF,28,Qatar SC,qa,06 DEC 2022,16 : 00,Round of 16,SPAIN,3,0,54,0,0,0,0,0,0,0.0,0,1,1.0,2,0,21.0,22.0,0.0,0
Badr Banoun,MOROCCO,DF,28,Qatar SC,qa,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,3,0,54,0,0,0,0,0,0,0.0,0,1,1.0,2,0,21.0,22.0,0.0,0
Badr Banoun,MOROCCO,DF,28,Qatar SC,qa,27 NOV 2022,14 : 00,Group F,BELGIUM,3,0,54,0,0,0,0,0,0,0.0,0,1,1.0,2,0,21.0,22.0,0.0,0
Badr Banoun,MOROCCO,DF,28,Qatar SC,qa,01 DEC 2022,16 : 00,Group F,CANADA,3,0,54,0,0,0,0,0,0,0.0,0,1,1.0,2,0,21.0,22.0,0.0,0
Badr Banoun,MOROCCO,DF,28,Qatar SC,qa,14 DEC 2022,20 : 00,Semi-final,FRANCE,3,0,54,0,0,0,0,0,0,0.0,0,1,1.0,2,0,21.0,22.0,0.0,0
Badr Banoun,MOROCCO,DF,28,Qatar SC,qa,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,3,0,54,0,0,0,0,0,0,0.0,0,1,1.0,2,0,21.0,22.0,0.0,0
Ilias Chair,MOROCCO,MF,24,QPR,eng,23 NOV 2022,11 : 00,Group F,CROATIA,1,0,45,0,0,0,0,0,0,1.0,0,0,0.0,0,0,13.0,15.0,0.0,0
Ilias Chair,MOROCCO,MF,24,QPR,eng,06 DEC 2022,16 : 00,Round of 16,SPAIN,1,0,45,0,0,0,0,0,0,1.0,0,0,0.0,0,0,13.0,15.0,0.0,0
Ilias Chair,MOROCCO,MF,24,QPR,eng,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,1,0,45,0,0,0,0,0,0,1.0,0,0,0.0,0,0,13.0,15.0,0.0,0
Ilias Chair,MOROCCO,MF,24,QPR,eng,27 NOV 2022,14 : 00,Group F,BELGIUM,1,0,45,0,0,0,0,0,0,1.0,0,0,0.0,0,0,13.0,15.0,0.0,0
Ilias Chair,MOROCCO,MF,24,QPR,eng,01 DEC 2022,16 : 00,Group F,CANADA,1,0,45,0,0,0,0,0,0,1.0,0,0,0.0,0,0,13.0,15.0,0.0,0
Ilias Chair,MOROCCO,MF,24,QPR,eng,14 DEC 2022,20 : 00,Semi-final,FRANCE,1,0,45,0,0,0,0,0,0,1.0,0,0,0.0,0,0,13.0,15.0,0.0,0
Ilias Chair,MOROCCO,MF,24,QPR,eng,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,1,0,45,0,0,0,0,0,0,1.0,0,0,0.0,0,0,13.0,15.0,0.0,0
Anass Zaroury,MOROCCO,FW,21,Burnley,eng,23 NOV 2022,11 : 00,Group F,CROATIA,1,0,27,0,0,0,0,0,0,0.0,0,0,2.0,0,0,8.0,13.0,1.0,1
Anass Zaroury,MOROCCO,FW,21,Burnley,eng,06 DEC 2022,16 : 00,Round of 16,SPAIN,1,0,27,0,0,0,0,0,0,0.0,0,0,2.0,0,0,8.0,13.0,1.0,1
Anass Zaroury,MOROCCO,FW,21,Burnley,eng,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,1,0,27,0,0,0,0,0,0,0.0,0,0,2.0,0,0,8.0,13.0,1.0,1
Anass Zaroury,MOROCCO,FW,21,Burnley,eng,27 NOV 2022,14 : 00,Group F,BELGIUM,1,0,27,0,0,0,0,0,0,0.0,0,0,2.0,0,0,8.0,13.0,1.0,1
Anass Zaroury,MOROCCO,FW,21,Burnley,eng,01 DEC 2022,16 : 00,Group F,CANADA,1,0,27,0,0,0,0,0,0,0.0,0,0,2.0,0,0,8.0,13.0,1.0,1
Anass Zaroury,MOROCCO,FW,21,Burnley,eng,14 DEC 2022,20 : 00,Semi-final,FRANCE,1,0,27,0,0,0,0,0,0,0.0,0,0,2.0,0,0,8.0,13.0,1.0,1
Anass Zaroury,MOROCCO,FW,21,Burnley,eng,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,1,0,27,0,0,0,0,0,0,0.0,0,0,2.0,0,0,8.0,13.0,1.0,1
Yahya Jabrane,MOROCCO,MF,30,Wydad Casablanca,ma,23 NOV 2022,11 : 00,Group F,CROATIA,2,0,15,0,0,0,0,0,0,,0,0,,0,0,,,,0
Yahya Jabrane,MOROCCO,MF,30,Wydad Casablanca,ma,06 DEC 2022,16 : 00,Round of 16,SPAIN,2,0,15,0,0,0,0,0,0,,0,0,,0,0,,,,0
Yahya Jabrane,MOROCCO,MF,30,Wydad Casablanca,ma,10 DEC 2022,16 : 00,Quarter-final,PORTUGAL,2,0,15,0,0,0,0,0,0,,0,0,,0,0,,,,0
Yahya Jabrane,MOROCCO,MF,30,Wydad Casablanca,ma,27 NOV 2022,14 : 00,Group F,BELGIUM,2,0,15,0,0,0,0,0,0,,0,0,,0,0,,,,0
Yahya Jabrane,MOROCCO,MF,30,Wydad Casablanca,ma,01 DEC 2022,16 : 00,Group F,CANADA,2,0,15,0,0,0,0,0,0,,0,0,,0,0,,,,0
Yahya Jabrane,MOROCCO,MF,30,Wydad Casablanca,ma,14 DEC 2022,20 : 00,Semi-final,FRANCE,2,0,15,0,0,0,0,0,0,,0,0,,0,0,,,,0
Yahya Jabrane,MOROCCO,MF,30,Wydad Casablanca,ma,17 DEC 2022,16 : 00,Play-off for third place,CROATIA,2,0,15,0,0,0,0,0,0,,0,0,,0,0,,,,0
Andries Noppert,NETHERLANDS,GK,28,Heerenveen,nl,25 NOV 2022,17 : 00,Group A,ECUADOR,5,5,480,0,0,0,0,0,0,0.0,0,0,0.0,0,0,157.0,192.0,0.0,0
Andries Noppert,NETHERLANDS,GK,28,Heerenveen,nl,29 NOV 2022,16 : 00,Group A,QATAR,5,5,480,0,0,0,0,0,0,0.0,0,0,0.0,0,0,157.0,192.0,0.0,0
Andries Noppert,NETHERLANDS,GK,28,Heerenveen,nl,03 DEC 2022,16 : 00,Round of 16,UNITED STATES,5,5,480,0,0,0,0,0,0,0.0,0,0,0.0,0,0,157.0,192.0,0.0,0
Andries Noppert,NETHERLANDS,GK,28,Heerenveen,nl,09 DEC 2022,20 : 00,Quarter-final,ARGENTINA,5,5,480,0,0,0,0,0,0,0.0,0,0,0.0,0,0,157.0,192.0,0.0,0
Andries Noppert,NETHERLANDS,GK,28,Heerenveen,nl,21 NOV 2022,17 : 00,Group A,SENEGAL,5,5,480,0,0,0,0,0,0,0.0,0,0,0.0,0,0,157.0,192.0,0.0,0
Virgil van Dijk,NETHERLANDS,DF,30,Liverpool,eng,25 NOV 2022,17 : 00,Group A,ECUADOR,5,5,480,0,0,3,0,0,0,2.0,1,4,8.0,5,0,311.0,356.0,0.0,0
Virgil van Dijk,NETHERLANDS,DF,30,Liverpool,eng,29 NOV 2022,16 : 00,Group A,QATAR,5,5,480,0,0,3,0,0,0,2.0,1,4,8.0,5,0,311.0,356.0,0.0,0
Virgil van Dijk,NETHERLANDS,DF,30,Liverpool,eng,03 DEC 2022,16 : 00,Round of 16,UNITED STATES,5,5,480,0,0,3,0,0,0,2.0,1,4,8.0,5,0,311.0,356.0,0.0,0
Virgil van Dijk,NETHERLANDS,DF,30,Liverpool,eng,09 DEC 2022,20 : 00,Quarter-final,ARGENTINA,5,5,480,0,0,3,0,0,0,2.0,1,4,8.0,5,0,311.0,356.0,0.0,0
Virgil van Dijk,NETHERLANDS,DF,30,Liverpool,eng,21 NOV 2022,17 : 00,Group A,SENEGAL,5,5,480,0,0,3,0,0,0,2.0,1,4,8.0,5,0,311.0,356.0,0.0,0
Nathan Aké,NETHERLANDS,DF,27,Manchester City,eng,25 NOV 2022,17 : 00,Group A,ECUADOR,5,5,479,0,0,0,0,1,0,6.0,3,8,3.0,4,0,315.0,349.0,0.0,0
Nathan Aké,NETHERLANDS,DF,27,Manchester City,eng,29 NOV 2022,16 : 00,Group A,QATAR,5,5,479,0,0,0,0,1,0,6.0,3,8,3.0,4,0,315.0,349.0,0.0,0
Nathan Aké,NETHERLANDS,DF,27,Manchester City,eng,03 DEC 2022,16 : 00,Round of 16,UNITED STATES,5,5,479,0,0,0,0,1,0,6.0,3,8,3.0,4,0,315.0,349.0,0.0,0
Nathan Aké,NETHERLANDS,DF,27,Manchester City,eng,09 DEC 2022,20 : 00,Quarter-final,ARGENTINA,5,5,479,0,0,0,0,1,0,6.0,3,8,3.0,4,0,315.0,349.0,0.0,0
Nathan Aké,NETHERLANDS,DF,27,Manchester City,eng,21 NOV 2022,17 : 00,Group A,SENEGAL,5,5,479,0,0,0,0,1,0,6.0,3,8,3.0,4,0,315.0,349.0,0.0,0
Denzel Dumfries,NETHERLANDS,DF,26,Inter,it,25 NOV 2022,17 : 00,Group A,ECUADOR,5,5,479,1,2,1,1,2,1,8.0,5,7,5.0,17,0,149.0,217.0,0.0,2
Denzel Dumfries,NETHERLANDS,DF,26,Inter,it,29 NOV 2022,16 : 00,Group A,QATAR,5,5,479,1,2,1,1,2,1,8.0,5,7,5.0,17,0,149.0,217.0,0.0,2
Denzel Dumfries,NETHERLANDS,DF,26,Inter,it,03 DEC 2022,16 : 00,Round of 16,UNITED STATES,5,5,479,1,2,1,1,2,1,8.0,5,7,5.0,17,0,149.0,217.0,0.0,2
Denzel Dumfries,NETHERLANDS,DF,26,Inter,it,09 DEC 2022,20 : 00,Quarter-final,ARGENTINA,5,5,479,1,2,1,1,2,1,8.0,5,7,5.0,17,0,149.0,217.0,0.0,2
Denzel Dumfries,NETHERLANDS,DF,26,Inter,it,21 NOV 2022,17 : 00,Group A,SENEGAL,5,5,479,1,2,1,1,2,1,8.0,5,7,5.0,17,0,149.0,217.0,0.0,2
Frenkie de Jong,NETHERLANDS,MF,25,Barcelona,es,25 NOV 2022,17 : 00,Group A,ECUADOR,5,5,475,1,1,2,1,1,0,12.0,5,6,6.0,4,0,323.0,364.0,3.0,0
Frenkie de Jong,NETHERLANDS,MF,25,Barcelona,es,29 NOV 2022,16 : 00,Group A,QATAR,5,5,475,1,1,2,1,1,0,12.0,5,6,6.0,4,0,323.0,364.0,3.0,0
Frenkie de Jong,NETHERLANDS,MF,25,Barcelona,es,03 DEC 2022,16 : 00,Round of 16,UNITED STATES,5,5,475,1,1,2,1,1,0,12.0,5,6,6.0,4,0,323.0,364.0,3.0,0
Frenkie de Jong,NETHERLANDS,MF,25,Barcelona,es,09 DEC 2022,20 : 00,Quarter-final,ARGENTINA,5,5,475,1,1,2,1,1,0,12.0,5,6,6.0,4,0,323.0,364.0,3.0,0
Frenkie de Jong,NETHERLANDS,MF,25,Barcelona,es,21 NOV 2022,17 : 00,Group A,SENEGAL,5,5,475,1,1,2,1,1,0,12.0,5,6,6.0,4,0,323.0,364.0,3.0,0
Cody Gakpo,NETHERLANDS,"FW,MF",23,PSV Eindhoven,nl,25 NOV 2022,17 : 00,Group A,ECUADOR,5,5,450,3,0,5,3,0,0,8.0,2,3,10.0,8,0,93.0,148.0,5.0,3
Cody Gakpo,NETHERLANDS,"FW,MF",23,PSV Eindhoven,nl,29 NOV 2022,16 : 00,Group A,QATAR,5,5,450,3,0,5,3,0,0,8.0,2,3,10.0,8,0,93.0,148.0,5.0,3
Cody Gakpo,NETHERLANDS,"FW,MF",23,PSV Eindhoven,nl,03 DEC 2022,16 : 00,Round of 16,UNITED STATES,5,5,450,3,0,5,3,0,0,8.0,2,3,10.0,8,0,93.0,148.0,5.0,3
Cody Gakpo,NETHERLANDS,"FW,MF",23,PSV Eindhoven,nl,09 DEC 2022,20 : 00,Quarter-final,ARGENTINA,5,5,450,3,0,5,3,0,0,8.0,2,3,10.0,8,0,93.0,148.0,5.0,3
Cody Gakpo,NETHERLANDS,"FW,MF",23,PSV Eindhoven,nl,21 NOV 2022,17 : 00,Group A,SENEGAL,5,5,450,3,0,5,3,0,0,8.0,2,3,10.0,8,0,93.0,148.0,5.0,3
Daley Blind,NETHERLANDS,DF,32,Ajax,nl,25 NOV 2022,17 : 00,Group A,ECUADOR,5,5,423,1,1,5,2,0,0,14.0,9,5,6.0,3,0,252.0,300.0,1.0,0
